no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan_Meal Plan 1,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,room_type_reserved_Room_Type 1,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,market_segment_type_Aviation,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline
2,0,1,3,0,75,2018,3,17,0,0,0,80.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,8,2018,2,19,0,0,0,81.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,1,0,60,2017,10,12,0,0,0,65.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,1,0,12,2018,5,30,0,0,0,111.35,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,2,0,64,2018,5,17,0,0,0,140.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,0,265,2018,11,20,0,0,0,78.3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,119,2018,10,24,0,0,0,106.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,3,0,59,2017,10,15,0,0,0,76.5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,0,33,2018,12,5,0,0,0,59.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,121,2017,8,10,0,0,0,76.5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,1,0,20,2018,1,30,0,0,0,89.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,2,0,4,2018,2,23,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,2,0,91,2018,10,30,0,0,0,61.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,1,1,12,2017,11,7,0,0,0,114.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,1,1,3,0,52,2018,8,18,0,0,0,152.1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,1,5,0,247,2018,12,27,0,0,0,110.78,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,1,2,5,0,188,2018,8,1,0,0,0,123.75,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,5,0,70,2018,5,11,0,0,0,119.85,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,2,0,179,2018,8,26,0,0,0,82.18,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,2,0,6,2018,5,23,0,0,0,106.25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,9,2018,6,17,0,0,0,141.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,2,0,134,2017,12,4,0,0,0,65.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,1,2018,3,15,1,0,1,55.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,1,0,21,2018,3,4,0,0,0,85.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,273,2018,5,13,0,0,0,95.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,56,2018,6,8,0,0,0,113.4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,3,0,68,2018,5,21,0,0,0,96.99,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,4,0,270,2018,4,20,0,0,0,62.8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,0,189,2018,7,5,0,0,0,90.95,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,21,2018,8,1,0,0,0,138.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,5,0,32,2018,10,25,0,0,0,109.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,1,0,104,2018,9,18,0,0,0,135.9,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,101,2018,4,4,0,0,0,80.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,0,188,2018,6,15,0,0,0,130.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,121,2018,6,24,0,0,0,90.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,1,0,33,2018,8,11,0,0,0,152.1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,0,0,3,2018,9,11,0,0,0,155.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,3,0,73,2017,10,22,0,0,0,89.25,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,6,2018,5,26,0,0,0,197.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2,2,0,2,2017,10,9,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,2018,6,7,1,0,2,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2,0,2,2,0,161,2018,7,16,0,0,0,87.13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,2,0,188,2018,6,15,0,0,0,130.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,107,2017,8,12,0,0,0,76.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,3,0,3,2017,10,15,0,0,0,85.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0,0,3,0,37,2018,10,13,0,0,0,105.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,39,2017,8,14,0,0,0,101.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,2,0,47,2018,1,31,0,0,0,58.94,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,1,0,45,2018,11,19,0,0,0,93.6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,95,2018,5,7,0,0,0,126.9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,2,0,3,2018,5,10,0,0,0,95.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,4,0,148,2017,12,30,0,0,0,67.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,3,0,132,2017,10,25,0,0,0,89.25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,3,0,39,2018,11,15,0,0,0,88.4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,4,0,141,2018,5,30,0,0,0,99.96,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,102,2017,10,16,0,0,0,89.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,3,0,12,2018,4,27,0,0,0,122.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,0,0,9,2018,1,4,0,0,0,89.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,44,2018,11,21,0,0,0,82.13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,45,2018,9,5,0,0,0,145.2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,281,2018,10,3,0,0,0,108.8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,4,10,0,212,2018,7,27,0,0,0,90.95,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,3,0,146,2017,12,29,0,0,0,75.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,0,0,5,2018,11,14,0,0,0,88.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,1,0,34,2018,4,2,0,0,0,131.4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,3,0,279,2018,10,12,0,0,0,110.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,2017,7,29,0,0,0,0.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,1,1,2018,9,27,1,0,2,65.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,2,3,0,37,2018,12,9,0,0,0,51.05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,2,0,164,2017,10,2,0,0,0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,2,0,141,2018,9,23,0,0,0,147.6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,1,3,0,39,2018,10,17,0,0,0,242.77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,2,0,5,2017,9,1,0,0,0,105.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,1,2,0,12,2018,2,5,0,0,0,130.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,2,0,256,2018,6,15,0,0,0,115.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
3,0,1,3,0,19,2018,4,14,0,0,0,156.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,3,0,16,2018,4,7,0,0,0,127.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0,150,2017,7,9,0,0,0,76.5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,44,2018,10,5,0,0,0,108.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,3,0,31,2018,3,10,0,0,0,95.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,5,2018,1,20,0,0,0,65.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,2,5,0,11,2018,11,13,0,0,0,97.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,1,4,0,71,2018,6,1,0,0,0,115.6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
3,0,0,3,0,5,2018,4,12,0,0,0,157.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,1,1,2,0,13,2018,3,28,0,0,0,141.33,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,1,2,2,0,23,2017,9,4,0,0,0,110.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0,1,2,0,315,2018,9,30,0,0,0,160.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,0,0,75,2018,10,30,0,0,0,105.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,2,4,0,69,2018,6,12,0,0,0,120.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,2,1,17,2018,5,31,0,0,0,166.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,1,5,0,85,2018,4,11,0,0,0,72.76,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,0,6,2018,3,2,0,0,0,80.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,50,2018,6,28,0,0,0,82.47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,4,10,0,102,2018,6,25,0,0,0,79.29,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,2,2,0,76,2018,4,16,0,0,0,110.5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,2,0,69,2017,9,22,0,0,0,106.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,273,2017,7,17,0,0,0,109.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,1,3,0,46,2018,9,12,0,0,0,120.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0,0,4,0,154,2018,10,19,0,0,0,108.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,2,0,102,2017,10,16,0,0,0,109.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,0,0,2,0,100,2018,8,16,0,0,0,152.1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2,4,0,245,2018,7,6,0,0,0,110.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,2018,2,24,0,0,0,91.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,0,0,20,2018,12,4,0,0,0,67.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,0,0,2017,9,2,0,0,0,105.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,60,2018,4,30,0,0,0,121.5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,3,0,62,2018,7,26,0,0,0,114.3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,72,2017,9,18,0,0,0,108.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,2018,1,22,1,0,4,45.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,0,1,2017,9,9,0,0,0,90.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,0,0,0,2018,7,31,0,0,0,115.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,1,0,2,0,3,2018,3,23,0,0,0,139.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,0,0,0,2018,7,10,0,0,0,134.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,1,2,0,1,2018,10,28,0,0,0,211.76,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,2,0,39,2017,8,14,0,0,0,87.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,0,32,2018,10,25,0,0,0,109.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,3,0,184,2018,9,4,0,0,0,152.15,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2,0,1,4,0,33,2017,10,28,0,0,0,77.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0,1,0,0,0,2018,5,9,0,0,0,89.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,4,0,129,2018,8,6,0,0,0,114.3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,1,7,2018,8,12,0,0,0,175.67,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,5,0,32,2018,9,13,0,0,0,137.52,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,0,2,3,0,131,2018,6,17,0,0,0,105.74,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,105,2018,4,6,0,0,0,75.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,63,2017,9,4,0,0,0,116.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,133,2018,5,17,0,0,0,105.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,2,2,1,0,82,2018,7,23,0,0,0,97.54,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0,2,10,0,239,2018,12,27,0,0,0,78.77,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,2,0,86,2017,9,24,0,0,0,105.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,59,2018,6,27,0,0,0,101.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,2017,8,18,0,0,0,129.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,2,0,32,2017,11,20,0,0,0,73.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,0,1,16,2018,6,12,0,0,0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2,3,0,200,2018,9,1,0,0,0,146.37,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2,0,0,4,0,100,2018,4,5,0,0,0,84.58,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,120,2018,8,8,0,0,0,127.8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,3,0,271,2018,9,21,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,5,0,173,2018,11,1,0,0,0,80.1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,3,0,2,2018,2,26,0,0,0,110.6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,2,0,3,2018,9,19,0,0,0,110.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2,0,1,2,0,62,2018,4,1,0,0,0,106.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2,2,0,23,2018,11,6,0,0,0,180.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,1,0,247,2018,6,6,0,0,0,115.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,2,0,0,0,36,2018,7,20,0,0,0,0.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,0,1,0,0,13,2018,3,20,0,0,0,85.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,3,0,17,2017,9,10,0,0,0,114.4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,3,0,19,2018,3,9,0,0,0,85.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,105,2017,10,12,0,0,0,110.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,3,0,62,2018,12,25,0,0,0,68.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,56,2018,6,8,0,0,0,120.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,0,33,2018,1,25,0,0,0,59.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,0,253,2018,10,29,0,0,0,65.83,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,37,2018,5,13,0,0,0,116.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,2,0,1,2018,2,25,0,0,0,102.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,3,0,304,2018,12,29,0,0,0,20.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2,0,0,1,0,130,2018,2,20,0,0,0,61.25,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,3,0,314,2018,10,12,0,0,0,75.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,3,0,20,2018,11,7,0,0,0,171.13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,5,0,113,2018,6,13,0,0,0,119.85,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,2,0,186,2018,9,2,0,0,0,80.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,40,2017,10,27,0,0,0,113.4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2,0,1,1,0,247,2018,6,6,0,0,0,115.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,4,0,50,2018,7,13,0,0,0,79.56,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,57,2018,11,11,0,0,0,105.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0,7,2018,2,20,0,0,0,93.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,3,2018,4,28,0,0,0,119.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,39,2017,10,12,0,0,0,94.5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,4,0,21,2018,12,28,0,0,0,129.58,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,2,0,39,2018,6,17,0,0,0,109.49,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,1,0,2,0,18,2018,12,30,0,0,0,158.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,0,5,2018,11,28,0,0,0,82.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,29,2018,3,7,0,0,0,73.73,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,2,0,0,38,2018,9,25,0,0,0,104.64,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,105,2018,4,6,0,0,0,75.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,15,2018,4,29,0,0,0,125.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,1,0,73,2018,4,3,0,0,0,87.3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,1,0,0,0,1,2017,10,10,0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,2,5,0,149,2018,6,4,0,0,0,144.14,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,3,0,55,2017,12,31,0,0,0,71.33,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,0,2017,8,11,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2,0,1,2,0,31,2017,12,28,0,0,0,80.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,0,0,87,2018,10,30,0,0,0,90.9,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,4,2018,5,21,0,0,0,107.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0,2,1,0,124,2018,10,9,0,0,0,118.8,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,0,3,2018,12,12,1,0,1,79.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,0,51,2017,11,14,0,0,0,60.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0,0,2,0,377,2018,10,14,0,0,0,115.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,56,2018,6,8,0,0,0,120.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,245,2018,6,17,0,0,0,75.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,2,2018,10,13,0,0,0,109.65,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,2018,4,23,0,0,0,97.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,13,2018,4,25,0,0,0,109.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,1,0,28,2017,10,5,0,0,0,70.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,1,0,175,2018,7,23,0,0,0,85.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,5,0,86,2018,4,26,0,0,0,95.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,2018,9,1,0,0,0,149.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,139,2018,8,22,0,0,0,103.05,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,221,2018,8,12,0,0,0,73.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,27,2018,6,29,1,1,11,65.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,0,161,2018,5,22,0,0,0,114.3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,1,2,0,21,2018,8,29,0,0,0,140.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,1,1,0,26,2018,4,18,0,0,0,89.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,2,0,6,2017,12,17,0,0,0,74.69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,3,0,63,2018,6,9,0,0,0,126.9,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,6,2018,11,24,0,0,0,152.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,85,2018,12,3,0,0,0,98.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,28,2018,6,30,0,0,0,129.55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,3,0,45,2018,11,24,0,0,0,96.9,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0,7,2018,3,23,0,0,0,101.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,233,2018,10,14,0,0,0,90.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,0,188,2018,6,15,0,0,0,130.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,51,2018,6,30,0,0,0,117.9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,1,0,21,2018,2,27,0,0,0,112.67,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,2,0,151,2018,1,19,0,0,0,71.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,0,0,34,2017,10,18,0,0,0,76.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,2,2,0,162,2018,10,14,0,0,0,115.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,256,2018,6,15,0,0,0,115.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,183,2018,9,8,0,0,0,110.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,1,0,24,2018,9,26,0,0,0,107.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,1,0,7,2018,8,13,0,0,0,130.67,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,1,0,201,2018,10,1,0,0,0,98.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0,2,2,0,59,2018,12,4,0,0,0,119.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,2,2,0,0,1,2017,8,9,0,0,0,153.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,0,2,5,0,153,2018,10,17,0,0,0,151.2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,4,0,35,2018,2,9,0,0,0,73.9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,61,2018,3,17,0,0,0,78.41,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,1,0,50,2018,5,21,0,0,0,85.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,0,76,2017,11,8,0,0,0,49.07,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,0,151,2018,1,19,0,0,0,71.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,16,2018,2,26,0,0,0,31.0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,2,0,1,2017,12,2,0,0,0,63.75,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
